cuenta,valor,ano,mes,entidad
Capital,275000000,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Aportes para futura capitalización,0,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Acciones en Tesorería,0,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Reserva legal,55000000,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Reservas de capital,0,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Resultados acumulados,362135333.8,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Resultados del ejercicio,-2151038.55,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Superávit por revaluación,0,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Otro resultado integral,0,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
TOTAL DE PATRIMONIO,689984295.2,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
TOTAL DE PASIVOS Y PATRIMONIO,9289956364,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
A valor razonable,87109385.63,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
A valor razonable - Instrumentos financieros derivados,-12991913.48,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
A costo amortizado,-50964269,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Total resultados por instrumentos financieros,23153203.15,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Ingresos por administración de cartera,0,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Ingresos por custodia de valores,0,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Ingresos por asesorías financieras,0,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Otros ingresos por servicios,0,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Total ingresos por servicios,0,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Comisiones por operaciones bursátiles y extrabursátiles,555033.22,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Gastos por comisiones y servicios,-2875049.09,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Otras comisiones,0,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Total resultados por intermediación,-2320015.87,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Gastos por financiamientos por Instrumentos financieros emitidos,-538194.43,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Gastos por financiamientos con entidades de intermediación financiera,-7318519.59,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Gastos por arrendamientos,0,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Total gastos financieros,-7856714.02,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Gastos de administración y comercialización,-14525824.9,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Reajuste y diferencia de cambio,-3626176.95,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Resultado de inversiones en sociedades,0,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Otros ingresos (gastos),3024490.04,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Operaciones descontinuadas (neto),0,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Total otros resultados,-601686.91,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Resultado antes de impuesto a la renta,-2151038.55,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Impuesto sobre la renta,0,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
UTILIDAD DEL EJERCICIO,-2151038.55,2023,1,"EXCEL PUESTO DE BOLSA, S.A."
Efectivo y equivalente de efectivo,1374500584,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Inversiones en instrumentos financieros,3514226542,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
A valor razonable con cambios en resultados,2372392103,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
A valor razonable Instrumentos Financieros Derivados,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
A valor razonable con cambios en ORI,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
A costo amortizado,1141834439,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Operaciones de compra al contado con venta a plazos,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Cuentas por cobrar en operaciones de cartera propia,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Deudores por intermediación,17174666.43,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Cuentas por cobrar relacionadas,348800,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Otras cuentas por cobrar,12570308.99,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Impuestos pagados por anticipado,25861624.7,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Impuestos diferidos,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Inversiones en sociedades,8609900,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Activos intangibles,4942073.93,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
"Propiedad, planta y equipo",10599932.74,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Derecho de uso,22256556.15,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Propiedades de Inversión,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Otros activos,6780289.66,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
TOTAL DE ACTIVOS,4997871278,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Pasivos financieros,1002487778,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
A valor razonable,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
A valor razonable-instrumento financieros derivados,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
A costo amortizado,1002487778,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Obligaciones por financiamiento,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Obligaciones por instrumentos financieros Emitidos,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Obligaciones con entidades de intermediación financiera,1002487778,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Operaciones de venta al contado con compra a plazo,2666232070,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Acreedores por intermediación,147492336,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Cuentas por pagar relacionadas,1245602.37,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Otras cuentas por pagar,16436330.47,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Provisiones,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Acumulaciones y otras obligaciones,6319545.3,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Arrendamientos,26079660.39,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Impuesto por pagar,2556540.77,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Impuesto diferidos,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Otros pasivos,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
TOTAL DE PASIVOS,3868849863,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Capital,160720000,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Aportes para futura capitalización,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Acciones en Tesorería,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Reserva legal,35180000,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Reservas de capital,220184.15,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Resultados acumulados,929552362.1,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Resultados del ejercicio,3348869.18,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Superávit por revaluación,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Otro resultado integral,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
TOTAL DE PATRIMONIO,1129021415,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
TOTAL DE PASIVOS Y PATRIMONIO,4997871278,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
A valor razonable,23982582.7,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
A valor razonable - Instrumentos financieros derivados,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
A costo amortizado,-3963043.77,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Total resultados por instrumentos financieros,20019538.93,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Ingresos por administración de cartera,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Ingresos por custodia de valores,2774897.85,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Ingresos por asesorías financieras,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Otros ingresos por servicios,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Total ingresos por servicios,2774897.85,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Comisiones por operaciones bursátiles y extrabursátiles,19802755.74,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Gastos por comisiones y servicios,-3046092.39,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Otras comisiones,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Total resultados por intermediación,16756663.35,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Gastos por financiamientos por Instrumentos financieros emitidos,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Gastos por financiamientos con entidades de intermediación financiera,-14583888.82,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Gastos por arrendamientos,-113096.2,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Total gastos financieros,-14696985.02,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Gastos de administración y comercialización,-18902494.25,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Reajuste y diferencia de cambio,-50360.91,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Resultado de inversiones en sociedades,0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Otros ingresos (gastos),4150,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Operaciones descontinuadas (neto),0,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Total otros resultados,-46210.91,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Resultado antes de impuesto a la renta,5905409.95,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Impuesto sobre la renta,2556540.77,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
UTILIDAD DEL EJERCICIO,3348869.18,2023,1,"INVERSIONES & RESERVAS, S.A.- PUESTO DE BOLSA"
Efectivo y equivalente de efectivo,3361897813,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Inversiones en instrumentos financieros,15451114045,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
A valor razonable con cambios en resultados,3509927040,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
A valor razonable Instrumentos Financieros Derivados,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
A valor razonable con cambios en ORI,9991275018,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
A costo amortizado,1949911987,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Operaciones de compra al contado con venta a plazos,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Cuentas por cobrar en operaciones de cartera propia,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Deudores por intermediación,1688805,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Cuentas por cobrar relacionadas,20937314.91,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Otras cuentas por cobrar,23080537.53,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Impuestos pagados por anticipado,63189443.81,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Impuestos diferidos,23512.63,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Inversiones en sociedades,7114329.7,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Activos intangibles,15857757.22,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
"Propiedad, planta y equipo",59937221.43,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Derecho de uso,67906496.89,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Propiedades de Inversión,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Otros activos,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
TOTAL DE ACTIVOS,19072747277,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Pasivos financieros,4563724766,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
A valor razonable,156859.42,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
A valor razonable-instrumento financieros derivados,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
A costo amortizado,4563567907,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Obligaciones por financiamiento,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Obligaciones por instrumentos financieros Emitidos,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Obligaciones con entidades de intermediación financiera,4563567907,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Operaciones de venta al contado con compra a plazo,11118426077,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Acreedores por intermediación,787446695.4,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Cuentas por pagar relacionadas,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Otras cuentas por pagar,5224540.53,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Provisiones,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Acumulaciones y otras obligaciones,73732425.3,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Arrendamientos,73792669.42,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Impuesto por pagar,12447383.4,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Impuesto diferidos,57540695.25,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Otros pasivos,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
TOTAL DE PASIVOS,16692335252,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Capital,547500000,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Aportes para futura capitalización,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Acciones en Tesorería,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Reserva legal,54750000.1,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Reservas de capital,109500000,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Resultados acumulados,1856254234,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Resultados del ejercicio,57933704.51,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Superávit por revaluación,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Otro resultado integral,-245525913.4,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
TOTAL DE PATRIMONIO,2380412025,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
TOTAL DE PASIVOS Y PATRIMONIO,19072747277,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
A valor razonable,202046311.1,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
A valor razonable - Instrumentos financieros derivados,-0.36,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
A costo amortizado,-82370694.87,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Total resultados por instrumentos financieros,119675615.9,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Ingresos por administración de cartera,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Ingresos por custodia de valores,6148128.82,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Ingresos por asesorías financieras,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Otros ingresos por servicios,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Total ingresos por servicios,6148128.82,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Comisiones por operaciones bursátiles y extrabursátiles,30034824.24,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Gastos por comisiones y servicios,-11049254.13,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Otras comisiones,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Total resultados por intermediación,18985570.11,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Gastos por financiamientos por Instrumentos financieros emitidos,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Gastos por financiamientos con entidades de intermediación financiera,-36326314.15,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Gastos por arrendamientos,-342928.71,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Total gastos financieros,-36669242.86,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Gastos de administración y comercialización,-32949774,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Reajuste y diferencia de cambio,-6412680.27,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Resultado de inversiones en sociedades,0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Otros ingresos (gastos),49519.66,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Operaciones descontinuadas (neto),0,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Total otros resultados,-6363160.61,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Resultado antes de impuesto a la renta,68827137.32,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Impuesto sobre la renta,10893432.81,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
UTILIDAD DEL EJERCICIO,57933704.51,2023,1,"INVERSIONES POPULAR, S.A. PUESTO DE BOLSA"
Efectivo y equivalente de efectivo,88698130.9,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Inversiones en instrumentos financieros,1754072175,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
A valor razonable con cambios en resultados,1019694940,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
A valor razonable Instrumentos Financieros Derivados,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
A valor razonable con cambios en ORI,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
A costo amortizado,734377235.2,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Operaciones de compra al contado con venta a plazos,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Cuentas por cobrar en operaciones de cartera propia,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Deudores por intermediación,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Cuentas por cobrar relacionadas,281467.5,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Otras cuentas por cobrar,3181019.26,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Impuestos pagados por anticipado,3608962.27,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Impuestos diferidos,355951.22,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Inversiones en sociedades,5000374.28,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Activos intangibles,1145279.96,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
"Propiedad, planta y equipo",0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Derecho de uso,3294908.64,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Propiedades de Inversión,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Otros activos,1028093.8,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
TOTAL DE ACTIVOS,1860666363,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Pasivos financieros,561609402.3,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
A valor razonable,47898.09,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
A valor razonable-instrumento financieros derivados,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
A costo amortizado,561561504.3,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Obligaciones por financiamiento,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Obligaciones por instrumentos financieros Emitidos,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Obligaciones con entidades de intermediación financiera,561561504.3,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Operaciones de venta al contado con compra a plazo,735542539.9,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Acreedores por intermediación,176025306.3,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Cuentas por pagar relacionadas,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Otras cuentas por pagar,1239729.45,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Provisiones,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Acumulaciones y otras obligaciones,10526669.85,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Arrendamientos,3332810.6,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Impuesto por pagar,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Impuesto diferidos,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Otros pasivos,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
TOTAL DE PASIVOS,1488276458,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Capital,252937320,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Aportes para futura capitalización,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Acciones en Tesorería,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Reserva legal,7621299.92,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Reservas de capital,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Resultados acumulados,100615438.4,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Resultados del ejercicio,11215846.4,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Superávit por revaluación,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Otro resultado integral,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
TOTAL DE PATRIMONIO,372389904.7,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
TOTAL DE PASIVOS Y PATRIMONIO,1860666363,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
A valor razonable,24497932.75,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
A valor razonable - Instrumentos financieros derivados,-0.57,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
A costo amortizado,2144948.25,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Total resultados por instrumentos financieros,26642880.43,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Ingresos por administración de cartera,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Ingresos por custodia de valores,142398.69,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Ingresos por asesorías financieras,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Otros ingresos por servicios,0,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Total ingresos por servicios,142398.69,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Comisiones por operaciones bursátiles y extrabursátiles,157465.1,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
Gastos por comisiones y servicios,-416941.52,2023,1,"INVERSIONES SANTA CRUZ PUESTO DE BOLSA, S.A."
